lr,ag,lc,dt,cr,rg,rc,tg,tc,cc,wd,ld,fd,dw,py,mt,mn,p1,p2,pd,pf,wk1mc,wk2mc,w1,w2,w3,w4,w5,w1t,w2t,w3t,w4t,w5t,dc,lt,ll3,ll2,ll1,d2l,d1l,lbx,sr,adj1,adj8,ad1,ad8,iw,al,ldiv
L2,5,B,1400,A+3,a3,r5,g5,t22,-1,2,14,155,13,0,0,0,0,3,3,11,0,0,0,0,22.5,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,gz,242,-10.25,-8.25,-3.75,6.5,4.5,-0.21,2,22.95,45.34,22.95,45.34,72,127,227
L3,5,B,1400,A+3,a3,r5,g5,t22,-1,2,11,155,13,0,0,0,-2,2,2,9,0,0,0,0,22.5,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tz,256,-4.75,-5,-3.75,1,1.25,-0.92,6,23.56,46.13,23.76,46.33,71,127,226
L1,5,B,1400,A+3,a4,r11,g3,t12,0,17,-6,38,1,0,0,0,-2,-2,-2,5,0,1,0,22.2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tz,84,-1,-3.75,-7.75,-6.75,-4,-2.76,10,23.5,43.97,23.08,43.55,0,123,40
L2,5,B,1400,A+3,a4,r11,g3,t12,-1,17,6,38,1,0,0,0,0,0,-10,1,0,1,0,22.2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,105,-0.75,-1.75,-9.5,-8.75,-7.75,-1.93,13,25.1,48.27,25.25,48.42,329,123,367
L3,5,B,1400,A+3,a4,r11,g3,t12,-1,17,8,38,1,0,0,0,-1,-7,-7,3,0,1,0,22.2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tz,133,-1.5,-1.75,-7.5,-6,-5.75,-2.17,12,23.08,43.82,23.11,43.85,0,123,93
L3,7,B,1400,A+3,g2,r18,g5,t18,0,13,-7,24,11,1,0,0,0,1,3,9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,168,-4.25,-2,-3.5,0.75,-1.5,-0.18,8,24.2,48.05,23.86,47.71,0,124,9.6
L2,7,B,1400,A+3,g2,r18,g5,t18,0,13,-5,24,11,1,0,0,0,-2,-1,11,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,ss,127,-7.5,-4.5,-18.75,-11.25,-14.25,-1.57,14,25.84,50.01,25.62,49.79,0,124,18
L1,7,B,1400,A+3,g2,r18,g5,t18,0,13,-3,24,11,1,0,0,0,0,0,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,74,-4.75,-4.5,-5.5,-0.75,-1,-0.67,8,24.34,47.76,24.02,47.44,0,124,24
L1,5,B,1400,A+3,g1,r13,g5,t21,0,-18,-9,18,14,0,3,23.4,0,1,-1,11,1,0,0,0,0,22.9,0,TRUE,FALSE,FALSE,TRUE,FALSE,ss,127,-7.5,-4.25,-11.75,-4.25,-7.5,-0.53,12,24.06,48.19,24.44,48.57,245,119,263
L3,5,B,1400,A+3,g1,r13,g5,t21,-1,-18,4,18,14,0,3,23.4,-4,1,-2,11,1,0,0,0,0,22.9,0,TRUE,FALSE,FALSE,TRUE,FALSE,tc,203,-5.75,-4.5,-17.5,-11.75,-13,-2.84,14,25.4,48.43,25.97,49,232,119,250
L2,5,B,1400,A+3,g1,r13,g5,t21,0,-18,-6,18,14,0,3,23.4,-1,0,0,11,1,0,0,0,0,22.9,0,TRUE,FALSE,FALSE,TRUE,FALSE,tz,154,-2,-4,-13,-11,-9,-3.32,14,24.43,45.89,24.63,46.09,153,119,171
L1,7,B,1400,A+3,a1,r1,g3,t10,0,31,-6,18,10,0,0,0,0,2,1,9,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,gs,67,-5.25,-6.5,-5.75,-0.5,0.75,0.97,3,24.41,49.17,23.64,48.4,0,117,11
L2,7,B,1400,A+3,a1,r1,g3,t10,0,31,-5,18,10,0,0,0,0,0,0,5,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,ts,98,-2,-1.5,-10,-8,-8.5,-1.27,14,26.19,50.54,25.5,49.85,0,117,13
L3,7,B,1400,A+3,a1,r1,g3,t10,0,31,-3,18,10,0,0,0,0,1,5,7,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,ss,127,-5,-3,-0.25,4.75,2.75,1.29,2,24.29,48.62,22.97,47.3,8,117,26
L3,4,B,1400,A+3,a4,r3,g5,t21,0,-2,-16,171,5,0,0,0,0,-5,-5,5,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,zc,207,-3,-5,-7.25,-4.25,-2.25,-1.86,10,24.34,46.89,24.01,46.56,0,110,56
L1,4,B,1400,A+3,a4,r3,g5,t21,0,-2,-1,171,5,0,0,0,0,-2,-2,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tz,7,-5.25,-4,-6.75,-1.5,-2.75,-1.77,7,24.03,46.36,24.08,46.41,-41,110,130
L2,4,B,1400,A+3,a4,r3,g5,t21,0,-2,-9,171,5,0,0,0,-1,-3,-7,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,gs,172,-0.5,-4.25,-19.75,-19.25,-15.5,-1.56,12,26.8,51.94,26.48,51.62,0,110,69
L3,7,B,1400,A+3,g1,r13,g4,t17,-1,-17,19,4.7,10,1,0,0,0,-2,5,9,0,3,0,22.6,0,0,23,FALSE,TRUE,FALSE,FALSE,TRUE,gs,172,-6,-4.25,-2,4,2.25,-0.2,2,23.89,47.53,24.31,47.95,5.3,133,10
L2,7,B,1400,A+3,g1,r13,g4,t17,-1,-17,20,4.7,10,1,0,0,-3,-3,3,9,0,3,0,22.6,0,0,23,FALSE,TRUE,FALSE,FALSE,TRUE,tc,147,-5.75,-7.75,-6.25,-0.5,1.5,-0.18,6,23.31,46.56,23.93,47.18,35.3,133,40
L1,7,B,1400,A+3,g1,r13,g4,t17,-1,-17,19,4.7,10,1,0,0,0,0,0,11,0,3,0,22.6,0,0,23,FALSE,TRUE,FALSE,FALSE,TRUE,gs,130,-8.75,-7.75,-3.5,5.25,4.25,1.19,4,23.02,47.18,23.44,47.6,33.3,133,38
L2,5,B,1400,A+3,a3,r6,g3,t10,0,4,0,5.9,3,0,0,0,-1,0,0,7,0,1,0,23.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,151,-3,-5.25,-5.25,-2.25,0,-0.87,6,23.9,46.71,23.68,46.49,0,130,8.5
L1,5,B,1400,A+3,a3,r6,g3,t10,0,4,-1,5.9,3,0,0,0,1,2,2,5,0,1,0,23.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,81,-3.25,-2.75,-1,2.25,1.75,-0.39,4,22.89,45.32,22.8,45.23,0,130,6.4
L3,5,B,1400,A+3,a3,r6,g3,t10,0,4,0,5.9,3,0,0,0,0,0,-7,1,0,1,0,23.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,165,1.75,1.25,-3,-4.75,-4.25,-0.58,10,24.98,49.6,25.2,49.82,0,130,7.2
L3,7,B,1400,A+3,g2,r16,g5,t21,0,3,11,44,1,1,0,0,-1,0,2,5,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,gs,137,-3.25,-3,-0.12,3.13,2.88,0.12,3,23.51,47.09,23.73,47.31,0,130,13
L1,7,B,1400,A+3,g2,r16,g5,t21,0,3,6,44,1,1,0,0,-2,0,4,11,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,ts,84,-5.5,-1.25,1,6.5,2.25,-0.23,2,24,47.55,23.93,47.48,0,130,6.7
L2,7,B,1400,A+3,g2,r16,g5,t21,0,3,11,44,1,1,0,0,0,1,7,9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,ts,105,-3.5,-3,0.5,4,3.5,0.45,1,22.92,46.19,23.09,46.36,0,130,22
L2,6,B,1400,A+3,g1,r15,g3,t11,0,5,11,4.7,9,1,0,0,1,1,1,5,0,0,0,0,23.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,358,-4,-2.5,-1.75,2.25,0.75,-1,7,24.48,47.31,24.1,46.93,0,130,9.7
L1,6,B,1400,A+3,g1,r15,g3,t11,0,5,1,4.7,9,1,0,0,3,1,1,5,0,0,0,0,23.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,zc,109,-2.25,-2,-0.25,2,1.75,-1.29,5,23.03,44.94,23.22,45.13,0,130,7.9
L3,6,B,1400,A+3,g1,r15,g3,t11,0,5,0,4.7,9,1,0,0,0,0,0,5,0,0,0,0,23.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0
L1,5,B,1400,A+3,g2,r18,g1,t1,0,1,-1,11,12,0,0,0,0,-1,-1,3,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,63,-1.5,-2.5,-3.75,-2.25,-1.25,0.05,9,23.25,46.55,23.23,46.53,14,126,25
L2,5,B,1400,A+3,g2,r18,g1,t1,0,1,-3,11,12,0,0,0,1,2,2,7,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tz,119,-3.75,-4,-2.25,1.5,1.75,1.28,4,21.7,44.98,21.93,45.21,0,126,5
L3,5,B,1400,A+3,g2,r18,g1,t1,0,1,-5,11,12,0,0,0,-1,3,3,11,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,154,-8.5,-5.25,-3.5,5,1.75,-1.35,6,23.39,45.88,23.72,46.21,0,126,6.5
L3,4,B,1400,A+3,g3,r24,g4,t16,0,2,-3,17,2,1,0,0,-1,0,0,11,0,0,0,0,22.7,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tz,119,-3.5,-4.75,-5.75,-2.25,-1,-1.92,9,22.25,43.03,22.63,43.41,41,125,58
L2,4,B,1400,A+3,g3,r24,g4,t16,0,2,0,17,2,1,0,0,-4,1,1,9,0,0,0,0,22.7,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tz,78,-5.25,-4.5,-10.5,-5.25,-6,-1.51,10,23.79,45.87,23.59,45.67,86,125,103
L1,4,B,1400,A+3,g3,r24,g4,t16,0,2,2,17,2,1,0,0,1,8,8,11,0,0,0,0,22.7,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,gz,67,-8.25,-6,-0.75,7.5,5.25,-1.5,1,23.61,45.62,23.56,45.57,142,125,159
L1,5,B,1400,A+3,a2,r4,g3,t13,0,-1,-4,90,6,1,0,0,0,-4,-4,5,0,0,0,0,0,23.3,0,FALSE,FALSE,FALSE,TRUE,FALSE,tz,70,-1.75,-2,-5.5,-3.75,-3.5,-0.63,9,23.25,45.99,23.27,46.01,0,123,68
L2,5,B,1400,A+3,a2,r4,g3,t13,-1,-1,11,90,6,1,0,0,1,-1,-9,5,0,0,0,0,0,23.3,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,147,-2.75,-4.5,-17,-14.25,-12.5,-2.43,14,25.09,48.3,25.91,49.12,298,123,388
L3,5,B,1400,A+3,a2,r4,g3,t13,-1,-1,8,90,6,1,0,0,-3,-1,-1,9,0,0,0,0,0,23.3,0,FALSE,FALSE,FALSE,TRUE,FALSE,tz,175,-5.5,-5.25,-13.5,-8,-8.25,-1.24,12,23.67,46.22,23.99,46.54,275,123,365
L3,6,B,1400,A+3,g2,r17,g1,t23,0,-9,5,4.1,13,1,0,0,-2,0,1,5,1,0,0,0,22.9,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,tc,119,-3,-3,-1.25,1.75,1.75,0.75,4,22.39,45.48,22.46,45.55,17.9,123,22
L1,6,B,1400,A+3,g2,r17,g1,t23,0,-9,5,4.1,13,1,0,0,0,-1,-2,3,1,0,0,0,22.9,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,tc,63,-2,-1.75,-3.5,-1.5,-1.75,0.27,9,22.97,46.31,23.19,46.53,6.9,123,11
L2,6,B,1400,A+3,g2,r17,g1,t23,0,-9,5,4.1,13,1,0,0,1,0,-5,3,1,0,0,0,22.9,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,tc,91,-0.75,-0.5,-5.5,-4.75,-5,-1.16,8,24.22,47.33,24.39,47.5,0,123,7.5
L1,5,B,1400,A+3,a1,r1,g2,t5,0,-7,-2,17,8,0,0,0,0,-1,6,11,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,112,-5.5,-7.25,-4.75,0.75,2.5,0.82,2,22.65,46.22,22.7,46.27,185,123,202
L3,5,B,1400,A+3,a1,r1,g2,t5,0,-7,0,17,8,0,0,0,0,0,0,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0
L2,5,B,1400,A+3,a1,r1,g2,t5,0,-7,0,17,8,0,0,0,0,0,0,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0
L2,5,B,1400,A+3,g4,r29,g3,t12,0,9,-2,110,7,0,0,0,1,6,6,11,0,3,0,22.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,95,-8.25,-7.25,-5.5,2.75,1.75,-0.68,3,23.81,46.44,23.26,45.89,49,117,159
L3,5,B,1400,A+3,g4,r29,g3,t12,0,9,-10,110,7,0,0,0,0,0,1,11,0,3,0,22.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,158,-12.5,-8.75,-7.5,5,1.25,-0.25,9,24.72,48.74,24.02,48.04,0,117,29
L1,5,B,1400,A+3,g4,r29,g3,t12,0,9,-3,110,7,0,0,0,-1,0,4,11,0,3,0,22.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,60,-9.5,-7.75,-8.25,1.25,-0.5,-0.12,7,24.58,48.89,24.36,48.67,0,117,45
L1,4,B,1400,A+3,g1,r14,g2,t6,0,-7,3,12,11,0,0,0,-2,-1,-1,9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tz,63,-4.5,-4.5,-5.5,-1,-1,-0.58,10,23.02,45.56,23.19,45.73,0,116,15
L2,4,B,1400,A+3,g1,r14,g2,t6,0,-7,3,12,11,0,0,0,0,0,-8,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,gs,81,1,1.5,-8,-9,-9.5,-0.71,11,24.94,49.42,25.26,49.74,0,116,6.1
L3,4,B,1400,A+3,g1,r14,g2,t6,0,-7,-5,12,11,0,0,0,0,0,-7,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,98,-2,-3,-10.5,-8.5,-7.5,-1.55,14,24.86,48.67,25.24,49.05,0,116,8.8
L3,4,B,1400,A+3,a4,r10,g2,t7,0,19,-11,19,4,0,0,0,2,-1,3,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,ss,112,-3.25,-2.5,-4.25,-1,-1.75,-0.01,7,23.97,48.03,23.8,47.86,0,111,10
L1,4,B,1400,A+3,a4,r10,g2,t7,0,19,-7,19,4,0,0,0,1,0,3,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,ss,70,-6.75,-3.5,-4.75,2,-1.25,-0.41,3,24.01,47.31,23.54,46.84,0,111,15
L2,4,B,1400,A+3,a4,r10,g2,t7,0,19,-11,19,4,0,0,0,4,-1,-3,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,ss,84,-5.75,-6,-5.5,0.25,0.5,0.98,7,22.95,46.95,22.75,46.75,0,111,9.5
L2,5,B,1400,A+3,a4,r12,g2,t9,0,26,-2,98,5,0,0,0,-1,-1,-3,3,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,ts,238,-2,-3,-2.25,-0.25,0.75,-0.22,6,24.85,48.86,24.18,48.19,0,115,23
L3,5,B,1400,A+3,a4,r12,g2,t9,0,26,-5,98,5,0,0,0,0,-2,-7,1,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,gs,284,1,-1.25,-4.25,-5.25,-3,0.2,11,24.79,49.01,23.9,48.12,0,115,23
L1,5,B,1400,A+3,a4,r12,g2,t9,0,26,-2,98,5,0,0,0,0,0,0,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,gs,214,-1.75,-1.5,-2.75,-1,-1.25,-0.36,4,24.63,48.3,23.98,47.65,0,115,24
L3,5,B,1200,A+3,g2,r16,g2,t8,0,14,11,6.5,1,1,0,0,0,0,0,1,0,0,0,0,22.2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,224,0.25,0.25,0.06,0.19,0.19,0.16,3,22.84,45.45,22.78,45.39,0,133,1.5
L2,5,B,1200,A+3,g2,r16,g2,t8,0,14,4,6.5,1,1,0,0,1,-1,-1,11,0,0,0,0,22.2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,196,-8.25,-7.25,-8.25,0,-1,-1.37,9,23.5,45.18,23.17,44.85,0,133,2.4
L1,5,B,1200,A+3,g2,r16,g2,t8,0,14,6,6.5,1,1,0,0,1,0,0,1,0,0,0,0,22.2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,119,-0.06,0.5,0.5,0.56,0,0.05,5,22.97,45.39,22.55,44.97,0,133,3.7
L1,6,B,1200,A+3,g2,r18,g1,t1,0,-5,3,30,4,1,0,0,-4,10,10,9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,63,-4.25,-5,-0.5,3.75,4.5,0.65,1,22.03,44.77,22.18,44.92,0,133,6.6
L3,6,B,1200,A+3,g2,r18,g1,t1,0,-5,5,30,4,1,0,0,0,4,4,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,dd,102,-4.25,-4.5,-1,3.25,3.5,-0.77,2,23.11,45.51,23.32,45.72,0,133,9.6
L2,6,B,1200,A+3,g2,r18,g1,t1,0,-5,5,30,4,1,0,0,1,5,5,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,78,-4.5,-3.25,-0.12,4.38,3.13,-0.34,3,22.09,43.93,22.33,44.17,0,133,5.3
L3,4,B,1200,A+3,g3,r24,g4,t16,0,-3,0,20,2,0,0,0,0,0,0,5,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0
L1,4,B,1200,A+3,g3,r24,g4,t16,0,-3,0,20,2,0,0,0,2,5,5,9,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,84,-5.75,-4.75,-1.75,4,3,-0.18,3,22.27,44.45,22.36,44.54,0,133,19
L2,4,B,1200,A+3,g3,r24,g4,t16,0,-3,0,20,2,0,0,0,1,2,2,11,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,137,-5.25,-5.25,-3.5,1.75,1.75,-0.07,3,22.38,45.17,22.86,45.65,0,133,27
L3,6,B,1200,A+3,g1,r13,g2,t9,0,22,-3,22,6,1,0,0,2,-2,-2,1,0,0,0,0,23.1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,256,-0.25,0.06,-1.5,-1.25,-1.56,-0.53,5,23.73,46.39,23.1,45.76,0,127,4
L2,6,B,1200,A+3,g1,r13,g2,t9,0,22,-3,22,6,1,0,0,0,4,4,5,0,0,0,0,23.1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,238,-3,-3,-0.01,2.99,2.99,-0.07,3,23.21,45.66,22.43,44.88,0,127,3
L1,6,B,1200,A+3,g1,r13,g2,t9,0,22,-3,22,6,1,0,0,-2,-8,-8,5,0,0,0,0,23.1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,210,-3.5,-4.25,-18,-14.5,-13.75,-3.55,14,26.7,49.28,26.04,48.62,0,127,7
L2,6,B,1200,A+3,a1,r2,g5,t19,0,16,-15,12,5,1,0,0,0,-4,-4,1,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,84,0.75,1.5,-2.25,-3,-3.75,-0.86,11,23.35,45.69,22.75,45.09,37,115,49
L1,6,B,1200,A+3,a1,r2,g5,t19,0,16,-4,12,5,1,0,0,0,-2,-2,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,63,-1.75,-2.25,-3,-1.25,-0.75,-0.24,8,23.3,46,22.82,45.52,9,115,21
L3,6,B,1200,A+3,a1,r2,g5,t19,0,16,-8,12,5,1,0,0,0,-2,-2,1,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,112,1,0.25,-3.75,-4.75,-4,-0.36,9,23.36,46.03,22.79,45.46,0,115,8.5
L1,4,B,1200,A+3,g1,r15,g1,t2,1,-7,-7,1.4,7,1,3,23.5,2,8,8,9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,63,-6,-4.25,4,10,8.25,0.36,1,21.61,44,21.82,44.21,0,124,1.4
L3,4,B,1200,A+3,g1,r15,g1,t2,1,-7,-4,1.4,7,1,3,23.5,0,5,5,9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,gz,235,-3.75,-8,-0.25,3.5,7.75,-0.07,1,21.08,43.02,21.89,43.83,13.6,124,15
L2,4,B,1200,A+3,g1,r15,g1,t2,1,-7,-3,1.4,7,1,3,23.5,1,9,9,11,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,84,-5.75,-5.75,-0.5,5.25,5.25,0.96,1,21.21,43.71,21.45,43.95,0,124,3.9
L3,4,B,1200,A+3,a1,r1,g1,t3,0,0,0,75,10,1,0,0,0,0,0,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0
L1,4,B,1200,A+3,a1,r1,g1,t3,0,0,0,75,10,1,0,0,0,0,0,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0
L2,4,B,1200,A+3,a1,r1,g1,t3,0,0,0,75,10,1,0,0,0,0,0,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0
L1,4,B,1200,A+3,g2,r17,g3,t10,0,11,0,22,9,1,6,23.1,1,7,7,11,0,0,0,0,23.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,63,-5.75,-4.5,-2,3.75,2.5,-0.01,3,22.76,45.18,22.43,44.85,119,119,141
L3,4,B,1200,A+3,g2,r17,g3,t10,0,11,-6,22,9,1,6,23.1,1,0,0,5,0,0,0,0,23.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,112,-3.5,-2,-4.25,-0.75,-2.25,-0.4,6,22.86,45.29,22.65,45.08,81,119,103
L2,4,B,1200,A+3,g2,r17,g3,t10,0,11,-2,22,9,1,6,23.1,0,-1,-6,3,0,0,0,0,23.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,ss,84,-2,-2,-6.5,-4.5,-4.5,-0.67,11,23.63,46.77,23.75,46.89,66,119,88
L3,4,B,1200,A+3,a3,r5,g3,t11,1,-9,-4,86,8,0,0,0,1,3,3,5,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,dd,151,-2.75,-2,0.75,3.5,2.75,1.38,2,22.2,45.78,22.08,45.66,0,118,1.8
L1,4,B,1200,A+3,a3,r5,g3,t11,0,-9,-4,86,8,0,0,0,1,3,3,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,dd,95,-5,-4,-2.5,2.5,1.5,-0.51,2,22.74,45.36,23.01,45.63,0,118,2.7
L2,4,B,1200,A+3,a3,r5,g3,t11,1,-9,-14,86,8,0,0,0,1,2,2,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,dd,123,-1.75,-1.75,2,3.75,3.75,0.87,3,22.15,45.5,22.06,45.41,0,118,3.1
L3,4,B,1200,A+3,g1,r14,g2,t6,1,-8,-16,13,3,1,0,0,0,-2,-2,1,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,112,-1.25,-0.25,-2.75,-1.5,-2.5,-1.37,10,23.16,45.67,23.4,45.91,0,115,7.1
L1,4,B,1200,A+3,g1,r14,g2,t6,1,-8,-16,13,3,1,0,0,0,0,0,1,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,74,1.25,1,0.06,1.19,0.94,-1.17,9,22.59,44.73,22.83,44.97,0,115,3.7
L2,4,B,1200,A+3,g1,r14,g2,t6,1,-8,-16,13,3,1,0,0,0,-2,-2,1,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,95,0.75,1,-1.75,-2.5,-2.75,-0.7,10,22.98,45.8,23.04,45.86,0,115,4.7
L1,5,B,1000,A+3,g3,r24,g2,t8,-1,21,6,66,7,0,0,0,0,0,0,5,5,0,22.9,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,ts,203,-7.75,-3.5,-2.5,5.25,1,0.02,2,23.43,46.07,22.8,45.44,0,132,16
L2,5,B,1000,A+3,g3,r24,g2,t8,0,21,10,66,7,0,0,0,0,0,0,5,5,0,22.9,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,ts,224,-4.25,-3,-5.25,-1,-2.25,0.15,7,24.23,47.62,23.54,46.93,0,132,6.3
L3,5,B,1000,A+3,g3,r24,g2,t8,0,21,12,66,7,0,0,0,0,0,0,5,5,0,22.9,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,ts,252,-7.75,-4,-1.75,6,2.25,0.39,1,23.9,46.81,22.88,45.79,0,132,20
L2,5,B,1000,A+3,g1,r15,g1,t3,0,4,8,3.6,8,1,0,0,0,2,2,3,0,6,0,22.7,0,22.3,0,FALSE,TRUE,FALSE,TRUE,FALSE,tc,127,-0.75,-1,0.5,1.25,1.5,-2.26,5,22.4,42.33,22.43,42.36,0,131,2.4
L3,5,B,1000,A+3,g1,r15,g1,t3,0,4,11,3.6,8,1,0,0,4,1,1,5,0,6,0,22.7,0,22.3,0,FALSE,TRUE,FALSE,TRUE,FALSE,tc,189,-1.25,-1.5,-0.12,1.13,1.38,-1.85,7,21.89,41.93,22.22,42.26,0,131,4.7
L1,5,B,1000,A+3,g1,r15,g1,t3,0,4,2,3.6,8,1,0,0,-1,1,1,3,0,6,0,22.7,0,22.3,0,FALSE,TRUE,FALSE,TRUE,FALSE,dd,95,-1,-1.25,-0.25,0.75,1,-1.81,5,23.25,44.51,23.13,44.39,0,131,2.9
L1,6,B,1000,A+3,g2,r18,g4,t17,0,-22,5,12,3,0,0,0,0,0,8,9,0,3,0,22.7,0,0,22,FALSE,TRUE,FALSE,FALSE,TRUE,ss,112,-3,-2.5,0.01,3.01,2.51,0.58,2,22.12,45.33,22.78,45.99,0,130,12
L3,6,B,1000,A+3,g2,r18,g4,t17,1,-22,-1,12,3,0,0,0,0,0,5,5,0,3,0,22.7,0,0,22,FALSE,TRUE,FALSE,FALSE,TRUE,ss,168,-3.5,-2.75,0.25,3.75,3,0,2,23.7,47.31,23.58,47.19,0,130,2.7
